web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556485398-7554","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Report about Dick’s Sporting Goods going ‘all-in on gun control’ sends heads to desks http://ow.ly/Mnd130jQsuT","10","36","45","1525518013000","4:00 AM - 5 May 2018","/Thomas1774Paine/status/992720617597292544","null"
"1556485398-7616","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@immigrant_legal","CindyForTrump","Fed judge Ellis accuses Mueller's team of lying, trying to target Trump:‘C'mon man! You don't really care about Mr. Manafort. You really care about what information he can give you to lead you to Mr. Trump and an impeachment, or whatever

#JobsReport #GunControl Nutrition","","21","33","1525452883000","9:54 AM - 4 May 2018","/immigrant_legal/status/992447442963574784","null"
"1556485398-7769","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@gayletrotter","Gayle Trotter","Hilarious or appalling? Woman in ortho waiting room with me is loudly talking on cell about “organizing kids” in Montgomery Cty to “wear orange” and “get media coverage” for “kids protest for gun control”  on June 2. Babe, if you are organizing it, it’s not the kids’ protest. Duh","2","5","21","1525185428000","7:37 AM - 1 May 2018","/gayletrotter/status/991325653495635969","null"
"1556485398-7405","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@OrangeResistanc","Orange Resistance","DO THIS NOW:  Boycott BankOfAmerica if it provides rescue financing to Remington.

@BofA_News 
@BankofAmerica 
#BrianMoynihan
#RESIST
#TheResistance
#GunControl
#enoughisenoughhttps://www.reuters.com/article/us-bank-of-america-remington/bank-of-americas-loan-to-remington-tests-its-firearms-pledge-idUSKBN1I70AE …","7","30","36","1525738466000","5:14 PM - 7 May 2018","/OrangeResistanc/status/993645263964155905","null"
"1556485398-7613","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BlueWaveRises","Lawrence Patton  🌊","Hi, I am Lawrence, retired teacher of philosophy (started off teaching political science & political economics.) I am in #TheResistance #BlueWave #ProChoice #DACA #Healthcare #GunControl #NeverAgain. I hope my knowledge can be of use in those dark times. #Resist","45","155","462","1525456212000","10:50 AM - 4 May 2018","/BlueWaveRises/status/992461404631429120","null"
"1556485398-7528","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@yesnicksearcy","Nick Searcy, INTERNATIONAL FILM & TELEVISION STAR","""You're lying about having lunch with your family because GUN CONTROL."" Man, you losers are dumb.","2","4","42","1525548670000","12:31 PM - 5 May 2018","/yesnicksearcy/status/992849201905061888","null"
"1556485398-7666","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@jdunnington","Rep Jason Dunnington","According to the Center for Disease Control Oklahoma ranks 5th in the country in gun violence. On behalf of #HD88 I am asking @GovMaryFallin to VETO HB1212. Let's use common sense when it comes to gun policy not recreate the #WildWesthttps://247wallst.com/special-report/2014/06/26/231958/3/ …","6","54","137","1525378816000","1:20 PM - 3 May 2018","/jdunnington/status/992136782899830785","null"
"1556485398-7648","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@thehill","The Hill","Dick's Sporting Goods hires lobbyists to urge Congress to take action on gun control http://hill.cm/kmZyNnu  pic.twitter.com/VJviDo7Fjn","32","410","1.9K","1525407965000","9:26 PM - 3 May 2018","/thehill/status/992259040259407872","null"
"1556485398-7641","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@_A__Dub","Alder Wood","Dick's Sporting Goods turns it up a notch, hiring lobbyist to push for gun control https://www.dailykos.com/story/2018/5/3/1761777/-Dick-s-Sporting-Goods-turns-it-up-a-notch-hiring-lobbyist-to-push-for-gun-control …","2","52","117","1525427298000","2:48 AM - 4 May 2018","/_A__Dub/status/992340129833512960","null"
"1556485398-7373","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaPholosopher","The Pholosopher  💛","Day 61 of 365 posting stories about defensive gun use. Share with the tags: #dgu #gunssavelives #GunControl 
https://www.caller.com/story/news/local/2018/05/05/man-shot-and-killed-after-attempting-break-into-corpus-christi-home/583513002/ …","","13","29","1525795996000","9:13 AM - 8 May 2018","/DaPholosopher/status/993886563053592576","null"
"1556485398-7681","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@SerendipityNY_","Sara  🥀","Quando balla e si agita in Medicine è subito “Waking up beside you I’m a loaded gun, I can't contain this anymore I'm all yours I've got no control...” stesso mood  pic.twitter.com/Lcahp0WPnn","","14","52","1525358699000","7:44 AM - 3 May 2018","/SerendipityNY_/status/992052404655927296","null"
"1556485398-7336","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@dstinc1913","Delta Sigma Theta","Delta Sigma Theta has been calling for gun control and the end of gun violence in this country for years through our advocacy efforts #DST4GunReform","","52","112","1525875144000","7:12 AM - 9 May 2018","/dstinc1913/status/994218531171450881","null"
"1556485398-7547","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TheLancetPsych","The Lancet Psychiatry","Gun control very much on the agenda at #APAAM18, more prominently than at previous meetings. Emphasis on pragmatic public health measures, challenging the “crazed gunman” myth.pic.twitter.com/vQMFqlU5jg","1","31","47","1525530743000","7:32 AM - 5 May 2018","/TheLancetPsych/status/992774010726506497","null"
"1556485398-7511","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Tactical_review","Tactical-reviews.com","Sounds like @DICKS just got slapped again. I wonder if they learned anything? https://www.westernjournal.com/ct/dicks-hit-with-brutal-consequences/?utm_source=Email&utm_medium=WJBreaking&utm_campaign=breaking&utm_content=western-journal … Just another example of everything the anti-gun touch, turns to doo doo.

#LiberalLogic #gunsense #guncontrol #LiberalismIsAMentalDisorder","16","33","63","1525568519000","6:01 PM - 5 May 2018","/Tactical_review/status/992932455853252608","null"
"1556485398-7705","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TheEconomist","The Economist","More Democratic candidates are talking about gun control ahead of the midterms than usual https://econ.st/2KuA789","11","24","55","1525301465000","3:51 PM - 2 May 2018","/TheEconomist/status/991812347915366401","null"
"1556485398-7314","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@erikpatterson","Erik Patterson","If celebrities open carried at the met gala, would conservatives finally support reasonable damned gun control?","","1","4","1525884486000","9:48 AM - 9 May 2018","/erikpatterson/status/994257717039681537","null"
"1556485398-7440","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@FoxNews","Fox News","Illinois counties form 'sanctuaries' for gun owners to thwart state's push for gun control https://fxn.ws/2KDSWWe","29","117","373","1525685623000","2:33 AM - 7 May 2018","/FoxNews/status/993423624131502081","null"
"1556485398-7326","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@guygavrielkay","Guy Gavriel Kay","Many government actions or failures to act kill people, from health care to treaty abrogation to drone attacks to absence of gun control, and so much else, but Nunes's conduct here is unspeakably petty, and vile. 

As is he. https://twitter.com/pwnallthethings/status/994316495512621056 …","","3","14","1525902643000","2:50 PM - 9 May 2018","/guygavrielkay/status/994333869716336640","null"
"1556485398-7298","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BrowardSpeaks","Broward Speaks","if you have any spoken word/theatrical/music/performance art pieces related to gun control and the theme of loss in general + are interested in performing at a gun control event sponsored by the Mayor of Miramar, please dm us!!!","","3","4","1525894587000","12:36 PM - 9 May 2018","/BrowardSpeaks/status/994300082102120450","null"
"1556485398-7632","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@hickorymtnman","Robbus Deplorablus","Best named company

DICKS

It wasn't enough to make up your own corporate gun control

It wasn't enough to destroy guns and magazines instead of sell them

Now you think you need to convince Congress to pass gun control

Can't wait for you, Dicks, to fail!
http://bit.ly/2w8Cqup","277","1.0K","1.4K","1525439463000","6:11 AM - 4 May 2018","/hickorymtnman/status/992391155668148224","null"
"1556485398-7399","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BigFatDave","less fat Dave","The phony hyperventilating terror about the AR15 is just more #GunControl nonsense (AKA #GunSense)

No more compliance
No more compromisepic.twitter.com/ZHa4CMqc51","4","25","44","1525741116000","5:58 PM - 7 May 2018","/BigFatDave/status/993656377544503296","null"
"1556485398-7692","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Canada_Gun_Club","Canada Gun Club","Letter to the editor ""As expected the Trudeau government is bringing gun control up again. They were just waiting for the right opportunity and that happened in the U.S. with the demonstrations against guns"" http://lethbridgeherald.com/commentary/letters-to-the-editor/2018/05/03/will-gun-control-really-make-a-difference/ …","1","8","20","1525347237000","4:33 AM - 3 May 2018","/Canada_Gun_Club/status/992004331510657024","null"
"1556485398-7695","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@colton_warden","Yeetboicolt27","I don’t care what your religious beliefs are, 
I don’t care what your political beliefs are, 
I don’t care if you’re for gun control, 
I don’t care if you’re against gun control, 
I don’t care if you’re gay, black, white, straight, old, or young

If you respect me,I respect you","1","48","169","1525325166000","10:26 PM - 2 May 2018","/colton_warden/status/991911757584089088","null"
"1556485398-7319","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Pink_About_it","PinkAboutIt  ⭐ ⭐ ⭐","Today's generation does Tide pod challenges, snort condoms, and now burn themselves with the deodorant challenge. 

.....This is the same generation who are gun control experts","16","74","201","1525906875000","4:01 PM - 9 May 2018","/Pink_About_it/status/994351620963098624","null"
"1556485398-7355","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@sahilkapur","Sahil Kapur","CBS News poll on the midterms finds that the tax law is a wash, impeachment is a loser, and DACA and gun control are winners. pic.twitter.com/dlpvVMQlIb","12","45","58","1525820169000","3:56 PM - 8 May 2018","/sahilkapur/status/993987949665619968","null"
"1556485398-7531","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@MplsMe","KrisS  🔥 Your Vote, Your Voice  🔥","After Dropping Assault Rifles, Dick's Starts Lobbying for Gun Control 
#GunReformNow
https://www.bloomberg.com/news/articles/2018-05-03/dick-s-sporting-goods-ramps-up-gun-control-push-hires-lobbyist … via @business","2","17","24","1525545908000","11:45 AM - 5 May 2018","/MplsMe/status/992837617803767811","null"
"1556485398-7747","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TwitchyTeam","Twitchy Team","'Stay in school': Lauren Hogg's gun control analogy goes up in SMOKE https://twitchy.com/sarahd-313035/2018/05/01/stay-in-school-lauren-hoggs-anti-gun-analogy-goes-up-in-smoke/ …","","22","59","1525222849000","6:00 PM - 1 May 2018","/TwitchyTeam/status/991482609543892993","null"
"1556485398-7599","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@kingfish7418","AJ Saint  👼☈ ❄ VOTE BLUE NO MATTER WHO, #PRU.","Former Wharton Proff. W. T. Kelly said ""Trump was the Dumbest Goddamn Student I ever had"".
Since 1980, 680,000 people have been killed
By gun violence. Responsible gun control & ownership does not violate D 2nd amend
NRA spews false narratives, they are Liars pic.twitter.com/6gWjSWPOcB","1","20","26","1525465470000","1:24 PM - 4 May 2018","/kingfish7418/status/992500235669655552","null"
"1556485398-7508","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","""[T]hey’re not holding Trump accountable..."" So very true.

https://www.huffingtonpost.com/entry/parkland-survivor-donald-trump-nra-speech_us_5aeda90be4b0ab5c3d6603da …

#resist #trump #guncontrol #neveragain #NRAconvention","4","41","65","1525571703000","6:55 PM - 5 May 2018","/DaShanneStokes/status/992945807778287616","null"
"1556485398-7504","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@thumperalpha","🇺🇸Rich 🇺🇸","In fact,  common sense and gun control dont coexist. 

Not one gun law has accomplished anything. Why? 

Saw video of your very very small gathering today. You know the one where your ""armed"" body guard became aggressive when someone asked you a question.","","2","26","1525575114000","7:51 PM - 5 May 2018","/thumperalpha/status/992960115497193472","null"
"1556485398-7619","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@jimgeraghty","Jim Geraghty","It is difficult to overstate how much that CNN forum after Parkland, with the @DLoesch-bashing and Sheriff Israel preening, reaffirmed suspicions among gun owners & Second Amendment activists of the bad faith of gun control advocates.","101","735","2.6K","1525452207000","9:43 AM - 4 May 2018","/jimgeraghty/status/992444604816510976","null"
"1556485398-7478","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TheAtlantic","The Atlantic","Even as the Parkland shooting galvanized gun-control advocates, the NRA's youth programming continues to attract many American teens, @isabelfattal writes: https://theatln.tc/2KCwMUw","7","8","14","1525619600000","8:13 AM - 6 May 2018","/TheAtlantic/status/993146701719498754","null"
"1556485398-7345","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@realginnyrobins","Ginny Robinson","So anyways, gun control and “Gun Free Zone” signs will only worsen the gun violence in our country.","2","10","83","1525848034000","11:40 PM - 8 May 2018","/realginnyrobins/status/994104823195815936","null"
"1556485398-7486","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@gemstone481","🇺🇸DrainTheSwamp 😝","@Alyssa_Milano just another idiot fighting for gun control when her bodyguards are carrying? #2ADefenders #MAGA","3","12","47","1525611950000","6:05 AM - 6 May 2018","/gemstone481/status/993114615545499653","null"
"1556485398-7344","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@cleflore23","UR a Smart Ass, Carl","Ever watch 1980's marijuana PSA and think ""what the hell was the government thinking"" #gunsense #GunControl","5","2","18","1525849784000","12:09 AM - 9 May 2018","/cleflore23/status/994112166709092352","null"
"1556485398-7522","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NRATV","NRATV","""There's nothing wrong with gun ownership. There's nothing wrong with the #2A movement in this country. It is alive and well. We are winning. Gun control is what's failing."" —@DLoesch #NRApic.twitter.com/Pqh3yozNbD","46","396","1.6K","1525556215000","2:36 PM - 5 May 2018","/NRATV/status/992880848046243840","null"
"1556485398-7575","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ForeverLogical","Forever Logical  🖖","'Thoughts and prayers' — and fistfuls of NRA money: Why America can't control guns - LA Times http://lat.ms/2fK2elh","8","21","133","1525486079000","7:07 PM - 4 May 2018","/ForeverLogical/status/992586674260475904","null"
"1556485398-7753","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@mises","Mises Institute","You know the panic is blown out of proportion when even Merriam-Webster’s online dictionary has changed the definition of #assaultrifle to fit pro- #guncontrol talking points: 

#Libertarian #GunRights #GunReformNow","","16","37","1525212002000","3:00 PM - 1 May 2018","/mises/status/991437111545991172","null"
"1556485398-7650","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NanWalton4","Nan Walton","Honeys, This meme turned up the weekend of the March for our lives gun control. I don't know who this is or where he is. Kudos to him for such well thought out sign. pic.twitter.com/CozQO0BTS1","7","55","82","1525405050000","8:37 PM - 3 May 2018","/NanWalton4/status/992246814043705344","null"
"1556485398-7636","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@M1APatriot","🇺🇸M1A Patriot 🇺🇸","Dear #GunControl advocates,

So now, Constitutional carry is about to increase from 13 to 14 states. You obviously support this because you are against Concealed Carry National Reciprocity (CCNR). If you want it to stop, then make CCNR a federal law! It's one or the other. #2Ahttps://twitter.com/NoRA4USA/status/992016753231319040 …","1","12","18","1525434759000","4:52 AM - 4 May 2018","/M1APatriot/status/992371425154621440","null"
"1556485398-7777","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@woopigrazorback","Brent Jensen","Patently false!!  The vast majority of countries with high gun-control measures &/or outright bans have some of the highest murder rates & rates of violent crimes in the world.","8","3","109","1525133866000","5:17 PM - 30 Apr 2018","/woopigrazorback/status/991109387367407616","null"
"1556485398-7763","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@KevinMcMahonYAF","Kevin McMahon","I dare @johnlegend to define gun safety so everyone can realize that he really means gun control https://twitter.com/johnlegend/status/990042975714525184 …","","2","26","1525190751000","9:05 AM - 1 May 2018","/KevinMcMahonYAF/status/991347981835173888","null"
"1556485398-7688","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@nickiknowsnada","nicki  🌊","Amazing thing abt #TheResistance  WE CAN focus on
-Americans released frm North Korea
-Donald Trump/WH lies
-GOP silence
-Stormy Daniels
-Robert Mueller/Rod Rosenstein watch
-DACA, gun control, Special Elections, EPA

ALL AT THE SAME TIME
#ThursdayThoughtspic.twitter.com/R6FC0WiIBa","","51","74","1525352833000","6:07 AM - 3 May 2018","/nickiknowsnada/status/992027800021487617","null"
"1556485398-7745","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@serialliar","FreedomRinger Ⓜ","So, let me get this straight. @MTV will now pay her lawyer like they did when she threw the mason jar at Jessica? Because of course it's never her fault. Gun control? @mjfree put your money where your mouth is.https://www.usmagazine.com/celebrity-news/news/jenelle-evans-allegedly-pulls-out-a-gun-in-road-rage-incident/ …","2","7","43","1525223960000","6:19 PM - 1 May 2018","/serialliar/status/991487268597698561","null"
"1556485398-7413","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@mehdirhasan","Mehdi Hasan","Check out some highlights of my Headliner interviews on @AJUpFront in recent months - including me clashing with the former head of the NRA on gun control; a retired American general on Iraqi deaths; & a former Trump campaign adviser on tax cuts - enjoy!
 pic.twitter.com/hSqx8EcfzH","14","47","96","1525721668000","12:34 PM - 7 May 2018","/mehdirhasan/status/993574805604585472","null"
"1556485398-7600","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@politvidchannel","PoliticsVideoChannel","Things That Are Harder To Obtain Than A Gun

 1. Lawn Darts -  toy killed two children, and were immediately banned. 

2. Birth Control Pills - need a prescription from a doctor

3. Cable Installation - waiting time is long 

4 An Abortion - require a 24 hour waiting period","14","178","257","1525463693000","12:54 PM - 4 May 2018","/politvidchannel/status/992492780290064384","null"
"1556485398-7324","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@PhxKen","Phx Ken","GUN CONTROL: YES, IT'S THAT STUPID! pic.twitter.com/awBDAvQ935","2","18","40","1525904491000","3:21 PM - 9 May 2018","/PhxKen/status/994341621851279360","null"
"1556485398-7680","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DaleDiamond6","Positive Politics","Democrats cannot rely on DJT & the GOP blowing up before November. They must get their message out:

1 #Gun control
2 Student debt relief 
3 Healthcare for all
4 Infrastructure work
5 $15 Fed Minimum Wage
6 Equal Pay
7 Fed debt reduction 
8 Income equality https://www.huffingtonpost.com/entry/democratic-momentum-poll_us_5ae789a7e4b055fd7fcedaac …","3","56","52","1525358947000","7:49 AM - 3 May 2018","/DaleDiamond6/status/992053443631157248","null"
"1556485398-7512","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@AlamoOnTheRise","Alamo_on_the_rise","Trump: Day 470
-Best Friend Interviewed by Mueller
-Hired Spy Firm 2 Obtain ""Dirty Ops""
-Told 2 Not Attend McCain's Funeral
-Spent $400M in Cash on Properties
-Bashed by France Over #GunControl
-Gets Back in Contact with Bannon
-NK Hostages Still Not Released pic.twitter.com/vrdUwESVQ6","52","127","180","1525568033000","5:53 PM - 5 May 2018","/AlamoOnTheRise/status/992930417727688704","null"
"1556485398-7521","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@scrowder","Steven Crowder","What comes after the left's ""common sense"" gun ""control?' #NRAAM #NRAAM2018 #NRA","130","42","159","1525556408000","2:40 PM - 5 May 2018","/scrowder/status/992881655399550976","null"
"1556485398-7668","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Kiwiheather","Heather ~ Parkland Mom #Neveragain","SUPERB! Since we can't count on the GOP, this is how change will come, brave leadership from private companies. Dick's Sporting Goods hires lobbyist for gun control push http://s.al.com/0odrR5","4","115","193","1525377297000","12:54 PM - 3 May 2018","/Kiwiheather/status/992130412892876801","null"
"1556485398-7517","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BigFatDave","less fat Dave","That's _almost_ as many people as a restroom line at #NRAAM2018

Thanks, #NoRA, I was fairly sure that the gun-grabbing idiots didn't have real support, you confirmed it

#GunSense = #GunControl + nonsense

#GunControlNow is pathetic astroturf for the disarmist agendapic.twitter.com/eBrBGtCAYD","12","32","62","1525561003000","3:56 PM - 5 May 2018","/BigFatDave/status/992900928566112257","null"
"1556485398-7533","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Impolitics","Victor Laszlo","At the NRA primal scream therapy session, Trump resurrected the classic gun doofus argument that we shouldn't have gun control because people get killed by trucks.

And we shouldn't have an FDA  because people get struck by lightning.","3","27","65","1525543564000","11:06 AM - 5 May 2018","/Impolitics/status/992827784111280133","null"
"1556485398-7586","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TwitchyTeam","Twitchy Team","Snowflakes MELT for Dallas restaurant's stand on gun control and #NRAAM18https://twitchy.com/bethb-313034/2018/05/04/snowflakes-melt-for-dallas-restaurants-stand-on-gun-control-and-nraam18/ …","6","18","24","1525474676000","3:57 PM - 4 May 2018","/TwitchyTeam/status/992538847249682432","null"
"1556485398-7523","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TomSteyer","Tom Steyer","Great point, B. hope you agree it’s our duty to voice our concerns & work hard to elect people who will fight for our values. It’s not an either-or proposition. Health care, gun control, and economic progress await if we stand together rather than stand down.","19","71","245","1525556149000","2:35 PM - 5 May 2018","/TomSteyer/status/992880570492379136","null"
"1556485398-7374","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@hotfunkytown2","funkytown","We don’t need gun control , what we need is liberal control","9","34","83","1525793826000","8:37 AM - 8 May 2018","/hotfunkytown2/status/993877461220737025","null"
"1556485398-7691","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ArchKennedy","Arch Kennedy","Report: Dick's Sporting Goods Lobbying Congress for Gun Control. 

I get so tired of companies getting political. Sad.

#ThursdayThoughts #GunControl #2A #2ndAmendment 

http://bit.ly/2w8Cqup","32","92","132","1525348718000","4:58 AM - 3 May 2018","/ArchKennedy/status/992010543765577728","null"
"1556485398-7712","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@OhioPPC","Ohio Poor People's Campaign","Our hearts weep for this little one. Yes, little darlin', yes.!Everybody's got a right to live.  We DEMAND a ban on semiautomatic weapons and strong gun control. Let our babies and their moms and dads live! #PoorPeoplesCampaignhttps://twitter.com/nowthisnews/status/991781373055664128 …","1","20","39","1525294802000","2:00 PM - 2 May 2018","/OhioPPC/status/991784401670496256","null"
"1556485398-7279","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@NRA","NRA","Hey Minnesotans: Think they don't want to take away your guns? Think again. Everytown and the Bloomberg gun control lobby released new ads pushing the Minnesota legislature to pass gun control. Tell your legislators NO MORE GUN CONTROL!  #NRA #2A #minnesotapic.twitter.com/SvVFONaCx3","161","880","1.8K","1525889872000","11:17 AM - 9 May 2018","/NRA/status/994280308194332672","null"
"1556485398-7567","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Guntalk","Tom Gresham","NSSF expelled Dick’s Sporting Goods from membership in the Foundation for conduct detrimental to the best interests of the Foundation. Dick’s Sporting Goods recently hired a Washington D.C.-based government affairs firm, for “[l]obbying related to gun control.” @NSSF","4","37","143","1525492537000","8:55 PM - 4 May 2018","/Guntalk/status/992613761243602944","null"
"1556485398-7696","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TheAlanvargas","Alan Vargas","I became a Democrat because they have the guts to stand up to the NRA and stand for common sense gun control so you bet I will be working hard in 2018 we have to much on the line.","5","22","64","1525323882000","10:04 PM - 2 May 2018","/TheAlanvargas/status/991906372471042048","null"
"1556485398-7661","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@beinlibertarian","Being Libertarian","""wE aReN't CoMiNg FoR yOuR gUnS..."" #Guns #Libertarian #2A #2ADefenders #GunControl #Nopepic.twitter.com/l0QFPdPttH","3","29","84","1525383792000","2:43 PM - 3 May 2018","/beinlibertarian/status/992157653567787009","null"
"1556485398-7299","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@WalshFreedom","Joe Walsh","Six more attacks last night in London with knives & machetes.

Maybe London needs more gun control? Smh. https://twitter.com/clotheshorse90/status/994250585015832586 …","60","36","73","1525883038000","9:23 AM - 9 May 2018","/WalshFreedom/status/994251644006293505","null"
"1556485398-7444","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@tictoc","TicToc by Bloomberg","After dropping assault rifles, Dick’s Sporting Goods is now lobbying for gun control https://bloom.bg/2rqV4b4  #tictocnewspic.twitter.com/8MQ3g8FnPa","4","12","52","1525671675000","10:41 PM - 6 May 2018","/tictoc/status/993365121979310085","null"
